"att1","att2","att3","att4","att5","att6","att7","att8","att9","att10","att11","att12"
25,-1.136858,1,0,0,-1.017833,1.364361,1,1,0,1,1
25,0.076595,0.52545,0.29397,-0.077401,0.14409,1.8514,0.04585,0.085705,1.9321,0.061791,1
25,-1.136858,3.152347,-7.250397,-1.396248,-1.017833,1.364361,0.86685,0.532019,1.03,0.972661,1
25,-2.0197,0.17841,-24.74,-4.057,-1.4542,1.3895,0.11826,0.88095,-0.79854,0.11826,1
26,-0.19001,3.6633,0.37368,0.058861,-0.006306,0,0.19144,0.080962,1.1621,0.19144,1
26,-1.136858,1.077,-7.250397,0.071458,-1.017833,1.364361,1.0767,1,0.076957,1.0767,1
26,0.38958,3.152347,-7.250397,-1.396248,0.17347,0.24201,0.86685,0.532019,24.905,0.972661,1
26,-0.86638,0.71398,-1.4657,-0.31672,-1.128,3.4005,0.04446,0.7906,-0.22411,0.045933,1
26,0.14763,3.152347,-7.250397,-1.396248,-0.22692,0,0.86685,0.532019,0.23837,0.972661,1
26,-1.136858,35.632,0.001165,0.97109,-1.017833,1.364361,0.79603,0.99913,34.663,0.79603,1
27,46.455,264,12.117,0.99621,0,0,0,1,263,0,1
27,-0.68716,0.84406,-1.1265,-0.087831,-0.12293,1.5398,0.017127,0.47539,-0.40744,0.046884,1
27,-2.4709,0.072174,-13.368,-1.6798,-2.0542,0.061751,0.014584,0.13067,-0.49115,0.015831,1
27,-10.76,0.069063,-89.385,-9.4615,-8.6635,1.3558,0.03029,0.70192,-0.95685,0.069063,1
27,-0.80062,1.9628,-5.8247,0.25556,-0.86296,0,1.8256,0.52099,2.7674,1.8256,1
27,-1.136858,3.152347,-7.250397,1,-1.017833,1.364361,0.86685,1,11.516,0.972661,1
27,0.016863,39.427,0.016802,0.96514,-0.006032,0,0.26277,0.99025,38.815,0.26277,1
27,0.013776,35.466,0.013763,0.96881,-0.00148,0,0.29686,0.99692,34.575,0.29686,1
28,-1.136858,2.4943,-7.250397,0.59908,-1.017833,1.364361,0.60903,1,1.4943,0.60903,1
28,0.017598,4.5084,-1.1799,0.61299,-0.64804,0.61816,3.8907,0.78771,4.7097,3.9001,1
28,0.021544,11.787,0.019241,0.012322,-0.00794,0,11.566,0.013464,32.66,11.566,1
28,-0.007059,43.629,-0.007069,0.96568,-0.042091,0,0.35223,0.98833,43.144,0.35223,1
28,0.022337,26.305,0.015635,0.96167,-0.007171,0,0.17625,0.99967,22.133,0.17625,1
28,0.022564,29.796,0.022492,0.96425,-0.00782,0,0.007324,0.99773,28.863,0.007324,1
28,0.019839,4.6635,0.01758,0.017445,-0.006454,0,2.8733,0.022207,24.829,2.8733,1
28,0.020516,23.057,0.024983,0.94897,-0.018963,0,0.076195,0.992,22.243,0.076195,1
28,0.022418,23.527,0.022212,0.95411,-0.005923,0,0.30655,0.99646,22.61,0.30655,1
28,0.025863,22.311,0.026156,0.95518,-0.010532,0,0.19974,1,21.311,0.19974,1
28,0.021735,24.634,0.021571,0.95941,-0.007288,0,0.39989,1,23.634,0.39989,1
29,0.00101,3.1473,0.009705,0.67556,-0.003053,0,0.001951,0.99016,2.1786,0.001951,1
29,0.007624,24.494,0.012749,0.95913,-0.005506,0,0.007891,0.99995,23.495,0.007891,1
29,0.009202,4.0665,0.028713,0.0032,-0.004569,0,0.49133,0.004244,957.24,0.49133,1
1,0.097795,0.90622,0.524,-0.017433,0.21091,1.1414,0.27933,0.16846,1.2673,0.66274,2
1,0.075654,1.8639,0.38731,0.30798,0.13554,0.9869,0.86685,0.6645,1.0675,0.972661,2
1,0.068076,1.5022,0.45414,0.1769,0.12245,1.8715,0.026365,0.52919,0.97934,0.037377,2
1,0.086247,5.2832,0.20075,0.55019,0.11231,0.65826,0.10759,0.67864,2.97,0.20264,2
1,0.035057,1.5491,0.21201,0.14837,0.063454,1.2226,0.063678,0.41856,0.39371,0.15851,2
1,0.038109,0.7346,0.065802,-0.037249,-1.017833,0.38244,0.008715,0.1031,0.72775,0.033257,2
1,0.15636,2.0649,0.56934,0.24588,0.28057,1.8199,0.22103,0.47677,1.6966,0.28802,2
1,0.012494,1.1695,0.34981,0.061968,0.10484,2.109,0.044468,0.42747,0.75702,0.05952,2
1,0.051481,1.375,0.28029,0.099765,-1.017833,1.4615,0.86685,0.36582,0.58036,0.972661,2
1,0.046303,2.351,0.37705,0.41159,0.11834,3.2028,0.10619,0.71625,0.72176,0.16995,2
1,0.039379,1.6119,0.30774,0.13886,0.071037,1.144,0.029996,0.36579,0.57917,0.055113,2
1,0.085261,1.5618,0.42694,0.20859,0.16124,3.0046,0.86685,0.57986,1.0385,0.972661,2
1,0.03389,0.87721,0.20747,-0.041698,-1.017833,1.7885,0.010137,0.2979,0.40544,0.016158,2
1,0.038046,2.6858,0.35693,0.3797,0.084562,2.0016,0.86685,0.60493,0.84132,0.972661,2
1,0.09075,4.3747,0.46639,0.51974,0.17554,2.0725,0.078913,0.67375,4.7437,0.078913,2
1,0.059591,0.45875,0.085939,-0.089862,-1.017833,0.30465,0.024604,0.076166,0.79091,0.067981,2
1,0.12826,2.3072,0.48268,0.42021,0.27456,1.2636,0.14668,0.74168,1.3026,0.18831,2
1,0.10659,1.3473,0.48517,0.093719,0.17866,0.87247,0.051454,0.3636,1.4844,0.051454,2
1,0.046525,1.9868,0.30986,0.35584,0.11034,2.5629,0.028633,0.71645,0.67343,0.046201,2
1,0.066678,1.7807,0.43877,0.25823,0.11522,6.287,0,0.58898,0.90678,0,2
1,0.035987,1.189,0.021882,0.066789,0.061971,4.346,0.060817,0.42017,0.45184,0.11496,2
1,0.014804,2.5917,0.2013,0.30685,0.055576,1.3842,0.15059,0.49962,2.1489,0.24201,2
1,0.057165,1.3499,0.33938,0.050123,0.092323,0.51748,0.01007,0.19338,0.73651,0.029936,2
1,0.024316,1.0543,-1.1429,0.045593,0.10334,3.076,0.15942,0.8845,0.19203,0.15942,2
1,0.043878,1.5854,0.35719,0.24161,0.077041,1.0514,0.024058,0.65437,0.70081,0.032174,2
1,0.11068,1.5892,0.59144,0.15054,0.17312,2.0146,0.15789,0.40605,1.9559,0.15789,2
1,0.1034,2.9227,0.60193,0.37442,0.17625,1.5365,0.16496,0.56916,1.9908,0.24029,2
1,0.15937,4.3883,0.49086,0.62626,0.30527,2.7495,0.065125,0.81109,2.4822,0.10119,2
1,0.1347,1.9381,0.54366,0.14687,0.15769,1.1466,0.048616,0.30343,1.2176,0.12402,2
1,0.00883,3.7319,0.0117,0.46556,-0.047461,0.022737,0.040155,0.63598,4.4843,0.040155,2
1,0.056,2.6841,0.46073,0.50981,0.088605,1.6778,0.039242,0.81254,1.2929,0.056534,2
1,0.071189,2.0629,0.31283,0.37289,0.1379,3.4759,0.10678,0.72373,0.68081,0.1661,2
1,0.037146,0.70364,0.23038,-0.078139,-1.017833,1.0852,0.033665,0.18552,0.58933,0.075091,2
1,0.015867,1.2148,-7.250397,0.091857,0.056078,2.2654,0.054072,0.51953,0.35047,0.089338,2
1,-0.006723,1.1366,0.35567,0.017607,0.009436,0.5566,0.002623,0.14648,0.5858,0.012309,2
1,0.17271,2.7152,0.39873,0.47209,0.20757,1.5757,0.97998,0.74732,1.3978,1.0353,2
1,0.10398,2.3186,0.41782,0.44633,0.1986,1.5722,0.86685,0.7848,1.0078,0.972661,2
1,0.12005,3.9128,0.22643,0.68775,0.21306,0.7612,0.86685,0.92386,2.767,0.972661,2
1,0.022568,1.92,0.42007,0.21033,0.004655,1.2265,0.045371,0.43894,1.2183,0.071579,2
1,-0.58013,2.8818,-7.9485,0.55821,-0.001858,2.1848,0.86685,0.85484,-0.8805,0.972661,2
1,0.054383,0.75081,0.096443,-0.08027,0.054139,1.3877,0.027076,0.24186,0.23246,0.064626,2
1,0.08924,4.5727,0.15869,0.56739,0.09962,1.3631,0.82283,0.7262,4.7181,0.84593,2
2,0.04796,3.7018,0.65846,0.64553,0.12062,3.6715,0.066883,0.88446,2.3947,0.082463,2
2,0.025027,2.2059,0.18417,0.34378,0.077491,1.0657,0.073271,0.62886,0.91364,0.12386,2
2,0.17438,5.9369,0.30938,0.76516,0.26825,1.334,0.72869,0.92014,3.914,0.73712,2
2,0.080657,1.9751,0.36452,0.35713,0.13275,4.1402,0.063719,0.72338,0.86064,0.091073,2
2,0.11798,2.7538,0.54533,0.48409,0.22536,1.3475,0.020095,0.76011,1.6897,0.026001,2
2,0.04496,0.92281,0.10987,-0.021021,-1.017833,1.3257,0.023373,0.2513,0.47896,0.048989,2
2,0.09103,1.2017,0.12871,0.10956,0.21872,1.7206,0.019621,0.65277,0.63942,0.021866,2
2,0.9304,3.4119,-0.25612,0.68941,0.60358,1.5532,0.43295,0.97524,0.27948,1.1838,2
2,0.066677,3.0918,0.48633,0.37957,0.12487,1.5283,0.011057,0.56102,1.6154,0.022625,2
2,0.027841,1.2277,0.01988,0.014595,-1.017833,0.32661,0.001625,0.078686,0.51041,0.014067,2
2,0.09188,2.6944,0.30248,0.39644,0.19083,1.3346,0.86685,0.63041,0.64291,0.972661,2
2,0.001266,0.51945,-0.022467,-0.29705,0.038605,0.493,0.038285,0.3211,0.32228,0.046839,2
2,0.12552,4.0686,0.79484,0.37303,0.18068,0.89883,0.040336,0.4946,4.9835,0.054736,2
2,0.17877,0.97544,0.28545,-0.014732,0.31766,3.6957,0.028842,0.58508,0.52232,0.030294,2
2,0.061705,3.523,0.3839,0.55934,0.12436,1.759,0.86685,0.78104,1.1864,0.972661,2
2,0.18675,1.3346,0.4398,0.13822,0.28894,2.7053,0.044567,0.55138,1.0021,0.044937,2
2,0.05922,0.70593,0.11335,-0.041524,-1.017833,0.53917,0.006145,0.099682,0.90414,0.021732,2
2,3.9819,1.0789,0.073126,0.073126,3.9508,4.0748,1.0344,1,0.078895,1.0344,2
2,0.041327,0.96661,0.021577,-0.004967,-1.017833,0.60857,0.004443,0.14379,0.55019,0.015633,2
2,0.04837,1.0839,0.15915,0.020704,0.097513,0.91992,0.005739,0.26737,0.50663,0.012783,2
2,0.064595,1.02,0.30529,0.003477,0.10971,0.61411,0.86685,0.17716,0.63695,0.972661,2
2,0.022442,1.5698,0.12776,0.16158,0.063641,3.0994,0.86685,0.44519,0.79386,0.972661,2
2,0.12268,2.7389,0.61203,0.36104,0.18108,1.6051,0.070429,0.56866,2.0334,0.094178,2
2,0.089965,4.3976,0.6361,0.52104,0.17566,2.7632,0.032349,0.6744,2.2153,0.065605,2
2,0.054613,4.4719,0.30775,0.68413,0.073801,1.5498,0.43071,0.88118,4.0749,0.43071,2
2,0.053583,0.73904,0.091733,-0.028606,0.12768,0.40583,0,0.081012,0.55652,0,2
2,0.019272,1.4475,0.35114,0.21233,0.027883,1.5977,0.032087,0.68678,0.59047,0.036393,2
2,0.04972,1.0192,0.14334,0.001727,-1.017833,0.37396,0.004558,0.091513,0.75119,0.021938,2
2,0.075199,4.4222,0.33797,0.51239,0.16064,1.3698,0.86685,0.66212,2.1,0.972661,2
2,-0.025908,1.3662,0.16217,0.05143,0.057172,1.8226,0.02813,0.19189,0.2861,0.15354,2
2,0.056913,2.3879,0.24644,0.43165,0.091726,1.2802,0.049329,0.74265,0.85366,0.084496,2
2,0.044029,1.1157,0.061428,0.007911,-1.017833,0.386,0.86685,0.076269,0.70325,0.972661,2
2,0.13373,3.534,0.69308,0.49025,0.19722,1.8442,0.070801,0.68373,3.4069,0.070801,2
2,0.046504,3.2269,0.40836,0.27852,0.046837,1.1567,0.86685,0.40359,1.3861,0.972661,2
2,0.097412,1.791,0.45196,0.10828,0.17696,1.1156,0.038373,0.24517,1.4311,0.069008,2
2,0.013853,0.87915,0.071409,-0.043556,-1.017833,1.2319,0.86685,0.31687,0.32924,0.972661,2
2,0.14114,4.2076,0.64371,0.39711,0.23849,1.2705,-0.005635,0.52092,6.6251,-0.005969,2
2,0.10394,2.5432,0.32798,0.48717,0.17254,1.8852,0.050649,0.80286,0.7483,0.089656,2
3,0.058603,6.07,0.6515,0.76808,0.064838,1.8622,0.44444,0.91958,5.6008,0.44444,2
3,0.034297,1.1111,0.22318,0.080701,0.072757,0.78891,0.036453,0.80695,0.32305,0.036972,2
3,0.24134,3.1132,0.51926,0.62108,0.49942,2.8422,0.097041,0.91499,2.4025,0.097041,2
3,0.059907,1.2247,0.12993,0.038774,-1.017833,1.5767,0.86685,0.21131,0.60577,0.972661,2
3,0.085971,2.2953,0.35262,0.4561,0.15143,1.866,0.050102,0.80822,0.77049,0.078417,2
3,0.010454,1.5862,0.07432,0.3237,0.085535,1.3539,0.031396,0.87588,0.75718,0.032358,2
3,0.056236,0.67084,0.13424,-0.026676,-1.017833,0.48213,0.005574,0.054366,0.69979,0.029448,2
3,0.022231,1.1767,0.059262,0.0611,0.07307,3.8004,0.060655,0.40691,0.40014,0.11921,2
3,0.058557,1.1345,0.1303,0.015572,-1.017833,0.38799,0.004134,0.13134,0.64068,0.01903,2
3,0.12985,3.0695,0.56896,0.45166,0.16437,0.95057,0.008697,0.66991,2.3303,0.009954,2
3,0.092143,0.52885,0.45045,-0.054625,0.17958,0.83217,0.86685,0.061314,0.88139,0.972661,2
3,0.10523,1.9044,0.3281,0.36701,0.17973,3.036,0.074372,0.77278,1.3211,0.074372,2
3,0.036791,1.5315,0.21675,0.29562,0.082696,2.1699,0.015879,0.85182,0.71153,0.015879,2
3,0.034024,1.5285,0.099682,0.17081,0.13144,6.5902,0.003012,0.49402,0.25099,0.007004,2
3,0.003849,0.93483,-0.79066,-0.041667,0.004016,3.2164,0.014693,0.59772,0.29127,0.017796,2
3,0.12251,9.5688,0.46804,0.4171,0.15811,0.82512,-0.19506,0.46577,5.6533,-0.43662,2
3,0.056759,1.4942,0.15655,0.046992,-1.017833,0.56176,0.86685,0.14208,0.707,0.972661,2
3,0.016464,3.152347,0.090268,-1.396248,0.015337,0.37544,0.86685,0.532019,0.17893,0.972661,2
3,0.047681,1.349,0.15816,0.032544,0.10746,0.35635,0.029491,0.1258,0.53428,0.10462,2
3,0.079851,2.0336,0.098469,0.40712,0.075714,1.5035,0.86685,0.80099,1.3085,0.972661,2
3,0.032888,14.99,0.099368,0.60562,-0.030499,0.057625,0.31169,0.64891,9.208,0.31169,2
3,-0.37985,3.2693,-2.0044,0.59939,-0.38768,0.80259,0.86685,0.86351,2.7861,0.972661,2
3,0.049219,4.3102,0.45157,0.59414,0.12082,1.7913,0.025182,0.77363,1.2951,0.058338,2
3,-0.20889,1.0546,0.052273,0.037653,-0.27839,3.0863,0,0.72682,0.29554,0,2
3,0.044986,2.1808,0.42419,0.52037,0.15541,3.128,0.10861,0.96107,1.2691,0.10861,2
3,-0.73083,5.3712,-1.2091,0.6266,-0.74116,0.30235,0.047893,0.76995,5.1207,0.054585,2
3,0.015425,1.2421,0.25546,0.043847,0.02513,0.70624,0.072014,0.22496,0.59524,0.24402,2
3,0.042866,3.7676,0.048528,0.16121,-1.017833,0.40676,0.03176,0.21946,0.5382,0.26609,2
3,0.041151,1.5675,0.30329,0.22383,0.0864,2.9529,0.058094,0.6182,0.59161,0.086346,2
3,0.034741,0.74996,0.16682,-0.024646,0.089301,0.27724,0.00198,0.073921,0.53399,0.011484,2
4,0.039917,0.86003,0.063527,-0.021437,-1.017833,0.61112,0.007909,0.13172,0.64977,0.025074,2
4,0.079261,2.6216,0.33749,0.2728,-0.022662,0.5456,0.02483,0.44104,0.6304,0.086917,2
4,0.049281,2.9395,0.3214,0.4704,0.10234,1.4293,0.032789,0.71293,0.67205,0.079399,2
4,0.052355,2.0091,0.49263,0.29868,0.13204,1.6859,0.048074,0.59468,1.0458,0.07281,2
4,-0.063917,4.3395,-0.18586,0.57414,-0.054419,0.65144,0.008962,0.74607,1.5856,0.020161,2
4,0.019074,2.7061,-0.10624,0.31984,0.057979,0.78561,0.010264,0.50731,0.70498,0.031676,2
4,-0.08969,1.414,-0.024464,0.10629,-0.02443,0.44672,0.86685,0.36305,0.71111,0.972661,2
4,0.080088,1.8656,0.42456,0.14716,0.10611,1.0772,0.86685,0.31716,0.89969,0.972661,2
4,0.081633,1.3951,0.38998,0.12891,0.12055,1.6322,0.020048,0.45519,0.83307,0.024784,2
4,-0.045045,1.2677,-1.5333,0.15,0.036937,1.8779,0.019016,0.71036,0.24161,0.027331,2
4,0.011362,1.4268,0.10668,0.18012,0.02949,3.9415,0.12959,0.60217,0.97297,0.14113,2
4,0.0798,2.4114,0.17348,0.39938,0.15652,0.97726,0.045662,0.68234,1.3433,0.06812,2
4,0.15457,2.2105,0.55097,0.3387,0.25732,2.1243,0.86685,0.6185,1.7886,0.972661,2
4,0.07496,2.4452,0.29682,0.4403,0.11333,1.2698,0.86685,0.74497,1.5344,0.972661,2
4,0.054011,1.9031,-0.017352,0.41979,0.080671,1.7627,0.86685,0.88462,1.1344,0.972661,2
4,0.080798,2.0936,0.4831,0.32186,0.13404,1.0479,0.86685,0.61618,1.4193,0.972661,2
4,0.13575,3.4841,0.62132,0.55336,0.24205,1.4859,0.062589,0.77612,2.124,0.084247,2
4,0.035945,1.2808,0.11339,0.062689,-1.017833,1.2668,0.0066,0.28592,0.47787,0.01532,2
4,0.047902,2.0814,0.070262,0.066951,-1.017833,0.36321,0.005497,0.12886,0.54542,0.042443,2
4,-0.1764,1.557,-0.088808,0.16058,-0.13504,0,0.86685,0.44891,2.1255,0.972661,2
4,0.056892,2.0754,0.33581,0.321,0.12381,1.6058,0.86685,0.6195,0.77668,0.972661,2
4,0.054924,1.5709,0.15542,0.048183,-1.017833,0.49822,0.001677,0.13258,0.73185,0.009052,2
4,0.070954,3.7841,0.54101,0.64233,0.11462,1.6409,0.027345,0.87304,2.9291,0.030166,2
4,0.13257,2.6076,0.46456,0.50505,0.20514,4.9841,0.047588,0.8192,0.88419,0.078186,2
4,-0.1028,7.0895,-0.11178,0.55486,-0.040354,0.21264,0.86685,0.64598,2.1484,0.972661,2
4,-0.11172,24.525,-0.11678,0.90658,-0.15882,0.001946,5.2727,0.94511,24.949,5.2727,2
4,0.001358,1.2287,-0.20954,0.16037,0.026623,0.81581,0.009975,0.86154,-0.034787,0.014723,2
4,0.045895,1.3956,0.35162,0.19595,0.086024,1.7895,0.017367,0.69125,0.66061,0.021113,2
4,0.11344,1.4463,0.51284,0.061187,0.22236,1.0083,0.014421,0.19827,1.5321,0.032779,2
4,0.037309,0.78374,0.035915,-0.013526,0.11499,0.27218,0.0022,0.049019,0.43892,0.015796,2
4,0.006439,1.1444,-1.4089,0.07062,-0.022538,1.5001,0.86685,0.55954,0.13649,0.972661,2
4,0.00509,2.1075,0.5362,0.15457,-0.023687,0.57359,0.01032,0.29413,1.2964,0.018706,2
4,0.073565,4.8684,0.7646,0.3561,0.097814,0.64047,0.13095,0.44815,4.866,0.14164,2
4,0.075641,1.7238,0.42269,0.10219,0.13781,1.0615,0.034693,0.24339,1.0684,0.078402,2
4,0.10412,2.951,0.45475,0.50035,0.19664,2.3249,0.018158,0.7568,1.5252,0.02625,2
4,-0.3055,0.55628,-0.3716,-0.054287,-0.066101,0.024643,0.023713,0.068058,6.9798,0.024289,2
4,0.044677,2.8745,0.46998,0.45976,0.091877,1.1729,0.026893,0.70503,1.2324,0.047808,2
4,0.12545,2.1665,0.49274,0.28628,0.23627,1.613,0.011431,0.53171,1.6145,0.017559,2
4,0.078866,3.4145,0.53048,0.50795,0.14667,1.2648,0.86685,0.71832,1.5578,0.972661,2
4,0.053525,0.98245,0.13329,-0.001974,-1.017833,0.4515,0.000629,0.1105,0.82508,0.002706,2
4,0.15554,2.9034,0.28858,0.38091,0.0994,1.1784,0.039393,0.58104,0.68558,0.088222,2
4,0.048174,1.9784,0.44643,0.14846,0.087498,1.265,0.86685,0.30021,0.96117,0.972661,2
4,0.041775,0.5555,-0.001501,-0.10912,-1.017833,1.2079,0.017636,0.13637,0.42592,0.042813,2
4,3.143,3.152347,1,0.92925,2.8315,3.5748,0.86685,0.92925,2.951268,0.972661,2
4,0.071269,2.2042,0.48955,0.12716,0.080277,0.57772,0.058504,0.23276,1.1396,0.21057,2
4,0.016397,3.152347,-0.13484,-1.396248,0.091262,0.13722,0.000666,0.532019,0.52718,0.000941,2
4,0.011123,2.805,0.38373,0.29347,-0.011735,0.89385,0.86685,0.45606,0.75827,0.972661,2
4,0.24856,1.6356,0.3513,0.23045,0.51193,2.0822,0.16749,0.59302,0.73012,0.22669,2
4,0.07283,0.92644,0.24491,-0.032919,0.14723,1.1229,0.023522,0.41462,0.46157,0.032251,2
5,0.06288,8.2268,0.084787,0.85314,-0.29817,0.12576,0.14089,0.9712,7.4708,0.14089,2
5,0.037104,3.2165,0.53764,0.38919,0.078196,0.99072,0.0131,0.56478,1.8959,0.021256,2
5,0.14224,2.4449,0.34702,0.40855,0.2194,1.4432,0.094147,0.69129,1.4405,0.10916,2
5,0.074006,1.0294,0.18608,0.004564,-1.017833,1.497,0.86685,0.15965,0.64687,0.972661,2
5,0.063972,2.5029,0.39711,0.4162,0.13457,2.4139,0.86685,0.69313,1.1353,0.972661,2
5,0.069587,1.6095,0.20664,0.089185,0.1829,0.84127,0.024099,0.23551,0.34458,0.11015,2
5,0.2003,2.5607,0.63323,0.32223,0.34771,1.5574,0.10765,0.5287,2.1468,0.11792,2
5,0.059592,1.202,0.17059,0.059958,0.16388,1.3108,0.86685,0.35682,0.70249,0.972661,2
5,-0.23231,1.2749,-0.45484,0.13307,-0.22495,0.85566,0.86685,0.61719,0.16299,0.972661,2
5,0.060118,0.79143,0.17285,-0.017771,-1.017833,0.40293,0.002344,0.067432,0.79944,0.011709,2
5,0.026393,1.103,0.056953,0.01388,0.063809,0.71489,0.86685,0.14868,0.13019,0.972661,2
5,0.021436,0.88927,0.072383,-0.019087,0.073264,2.6092,0.046696,0.15328,0.41424,0.1908,2
5,-0.19208,2.2936,-0.18524,0.40912,-0.18744,1.7798,0.044441,0.72539,0.34352,0.10459,2
5,-0.054601,3.152347,-0.55706,-1.396248,-0.034765,0.007771,0.004605,0.532019,2.2171,0.004605,2
5,0.051449,1.1418,0.094132,0.013241,-1.017833,0.46719,0.002102,0.10663,0.72871,0.009601,2
5,0.032973,1.0418,0.18288,0.007653,0.080304,0.7474,0.011441,0.19094,0.40492,0.037184,2
5,0.071359,2.0125,0.29454,0.091911,-1.017833,0.65939,0.005746,0.18269,1.1617,0.023301,2
5,-0.005532,1.8066,0.012625,0.32104,0.015786,2.2249,0.037259,0.71908,0.27332,0.073513,2
5,0.025785,1.8851,0.17457,0.32826,0.013052,1.6234,0.031601,0.69913,0.2941,0.058915,2
5,0.02169,0.67402,-0.042633,-0.049738,0.069185,0.51832,0.23144,0.10284,4.8384,0.2598,2
5,-0.039233,1.1598,0.070282,0.085361,0.081483,1.3688,0.006443,0.61959,0.11643,0.010724,2
5,0.009247,0.68166,0.32448,-0.055351,0.034797,0.66037,0.007227,0.11852,0.49075,0.02673,2
5,0.075392,3.1069,0.48951,0.49931,0.093546,1.3888,0.86685,0.73629,1.7384,0.972661,2
5,0.031393,1.4755,0.43172,0.097986,0.057234,1.0684,0.86685,0.30407,0.97432,0.972661,2
5,0.067565,1.4528,0.48344,0.19311,0.11639,1.6654,0.024956,0.6196,1.221,0.026345,2
5,0.029123,2.8079,0.66595,0.47236,0.13141,1.7687,0.065668,0.73364,1.3158,0.10087,2
5,0.047225,1.5583,0.40711,0.059237,0.083017,0.38344,0.045762,0.16533,0.88199,0.10419,2
5,0.030352,2.067,0.45602,0.41713,0.082706,2.3772,0.86685,0.80809,1.1001,0.972661,2
5,0.043526,3.152347,0.13417,-1.396248,0.097109,0.94361,0.03381,0.532019,0.319,0.069618,2
5,0.08115,3.152347,0.36171,-1.396248,0.13927,1.2075,0.86685,0.532019,0.81142,0.972661,2
5,0.12253,3.5,0.62721,0.54387,0.20865,1.4882,0.052945,0.76142,2.3416,0.068577,2
5,-0.17547,126,-2.3321,0.4717,-0.21321,0.084906,2,0.47547,264,2,2
5,-0.11005,4.3451,0.57501,0.35723,-0.23501,0.7681,0.057763,0.46402,2.9553,0.11729,2
5,0.058397,2.2663,0.45788,0.35557,0.10584,1.3645,0.016969,0.63638,1.3001,0.024109,2
5,0.095137,1.548,0.41908,0.13798,0.23061,1.0855,0.86685,0.38977,0.78015,0.972661,2
5,0.096708,2.2826,0.40825,0.38239,0.19106,2.658,0.006172,0.68053,1.1611,0.009186,2
5,0.036907,3.7725,0.14882,0.5167,0.10332,1.6003,0.034968,0.70307,0.66892,0.10499,2
5,0.046146,0.70905,0.085333,-0.029611,-1.017833,0.22614,0.001811,0.072163,0.70873,0.009176,2
5,0.11362,3.6675,0.57469,0.51104,0.19858,1.8381,0.12218,0.70262,3.8464,0.13159,2
5,0.15376,2.1136,0.47977,0.25077,0.26236,1.0731,0.046479,0.47596,1.6232,0.062241,2
5,0.020725,1.8734,0.42588,0.09905,0.04396,0.81372,0.86685,0.21246,1.6406,0.972661,2
5,0.20579,2.1389,0.38141,0.14753,0.10775,1.2521,0.032956,0.27706,0.71062,0.13057,2
5,0.075292,2.0524,0.32409,0.12797,0.1081,0.92607,0.86685,0.24957,1.3881,0.972661,2
5,0.066788,2.5931,0.45573,0.13962,0.10698,1.0583,0.86685,0.22726,1.4749,0.972661,2
5,0.096096,1.4948,0.41727,0.11301,0.17802,1.137,0.19267,0.34142,1.5528,0.26629,2
5,0.034364,0.94828,0.1555,-0.013658,-1.017833,1.1269,0.008622,0.2504,0.56991,0.018565,2
5,-0.18785,0.50239,-0.30483,-0.48684,0.024186,1.1635,0.014526,0.49152,-0.1206,0.015355,2
5,-0.094673,1.5668,-0.20704,0.28962,-0.065967,1.0313,0.86685,0.80062,0.58324,0.972661,2
5,0.054745,0.84762,0.12862,-0.023473,0.11169,0.45257,0.006446,0.13057,0.66647,0.01696,2
5,0.055012,2.8111,0.34482,0.53663,0.12858,2.1245,0.86685,0.83292,0.97899,0.972661,2
5,0.10456,1.6982,0.36143,0.1021,0.1182,0.59678,0.86685,0.24833,2.4002,0.972661,2
5,0.060918,1.3359,0.24504,0.13583,0.14507,2.5157,0.060467,0.54023,0.39415,0.10422,2
5,0.097415,0.94486,0.36508,-0.009748,-1.017833,0.72454,0.86685,0.16704,0.72533,0.972661,2
5,0.051357,2.3482,0.50805,0.39353,0.087194,1.4575,0.86685,0.68543,1.3115,0.972661,2
5,-0.20389,3.1822,0.012699,0.38656,-0.15111,1.4803,0.042036,0.56371,0.34363,0.17661,2
6,0.089784,0.76831,0.40534,-0.0501,0.16451,1.0758,0.005161,0.16614,0.832,0.010202,2
6,-0.008154,1.2587,-7.250397,0.070629,-0.025145,1.401,0.86685,0.34366,1.8191,0.972661,2
6,0.1671,0.88406,-0.03755,-0.016897,0.17332,0.58296,0.061071,0.12884,1.2623,0.18277,2
6,0.039744,1.0476,0.33729,0.002534,0.090743,0.23,0.006936,0.055721,0.54141,0.042739,2
6,-0.39897,1.8561,-0.46474,0.22111,-0.0731,1.4457,0.86685,0.4794,0.59205,0.972661,2
6,-0.40702,3.8365,-2.1804,0.41606,-0.36184,0.39103,0.031532,0.56274,5.4797,0.033175,2
6,-0.3964,1,-5.955,0,-0.41892,0.35135,1,0.25676,2.8947,1,2
6,0.027343,1.7074,0.55263,0.19371,0.092571,0.87556,0.037329,0.46755,1.176,0.048421,2
6,-0.18372,33.432,-0.99104,0.89619,-0.27184,0.091113,0.24324,0.92382,35.189,0.24324,2
6,0.22586,4.5387,0.50451,0.59785,0.22069,1.1344,0.86685,0.76679,4.1551,0.972661,2
6,0.055384,5.635,0.78847,0.5627,0.073766,1.1356,0.095974,0.6841,3.8956,0.13793,2
6,-0.10256,0.38381,-0.47449,-0.65402,-0.08151,1.2749,0.00965,0.40738,-0.20535,0.010256,2
